bdt_score,label,weight,process
0.27391842,0,1491.24,aa_ww
0.52214676,0,1491.24,aa_ww
0.45984584,0,1491.24,aa_ww
0.44709578,1,2143.1800000000003,FM2_Lambda4
0.97095215,1,2143.1800000000003,FM2_Lambda4
0.4375171,0,1491.24,aa_ww
0.83956206,1,2143.1800000000003,FM2_Lambda4
0.9658183,1,2143.1800000000003,FM2_Lambda4
0.45286614,1,2143.1800000000003,FM2_Lambda4
0.20018518,0,1491.24,aa_ww
0.79490614,1,2143.1800000000003,FM2_Lambda4
0.43674904,0,1491.24,aa_ww
0.14246261,0,1491.24,aa_ww
0.97486126,1,2143.1800000000003,FM2_Lambda4
0.42018414,1,2143.1800000000003,FM2_Lambda4
0.81811976,1,2143.1800000000003,FM2_Lambda4
0.35171923,1,2143.1800000000003,FM2_Lambda4
0.9946262,1,2143.1800000000003,FM2_Lambda4
0.29504701,1,2143.1800000000003,FM2_Lambda4
0.28007537,0,1491.24,aa_ww
0.54262114,1,2143.1800000000003,FM2_Lambda4
0.37384954,0,1491.24,aa_ww
0.45775202,0,1491.24,aa_ww
0.55274713,0,1491.24,aa_ww
0.3364257,0,1491.24,aa_ww
0.5935074,1,2143.1800000000003,FM2_Lambda4
0.53550476,0,1491.24,aa_ww
0.63039595,1,2143.1800000000003,FM2_Lambda4
0.3713167,0,1491.24,aa_ww
0.83972067,0,1491.24,aa_ww
0.59673005,0,1491.24,aa_ww
0.9199431,1,2143.1800000000003,FM2_Lambda4
0.28845146,0,1491.24,aa_ww
0.21871224,0,1491.24,aa_ww
0.24533509,0,1491.24,aa_ww
0.4904599,0,1491.24,aa_ww
0.06830711,0,1491.24,aa_ww
0.20741603,1,2143.1800000000003,FM2_Lambda4
0.37784338,0,1491.24,aa_ww
0.98653036,1,2143.1800000000003,FM2_Lambda4
0.13967666,0,1491.24,aa_ww
0.770949,1,2143.1800000000003,FM2_Lambda4
0.09309159,0,1491.24,aa_ww
0.5096949,0,1491.24,aa_ww
0.9626764,1,2143.1800000000003,FM2_Lambda4
0.6294892,0,1491.24,aa_ww
0.28111184,0,1491.24,aa_ww
0.2948301,0,1491.24,aa_ww
0.797141,0,1491.24,aa_ww
0.5686565,1,2143.1800000000003,FM2_Lambda4
0.4948456,1,2143.1800000000003,FM2_Lambda4
0.08167616,0,1491.24,aa_ww
0.5925245,0,1491.24,aa_ww
0.59076834,0,1491.24,aa_ww
0.17741652,0,1491.24,aa_ww
0.5804684,1,2143.1800000000003,FM2_Lambda4
0.6200138,1,2143.1800000000003,FM2_Lambda4
0.63045096,1,2143.1800000000003,FM2_Lambda4
0.9864247,1,2143.1800000000003,FM2_Lambda4
0.33090457,0,1491.24,aa_ww
0.20131049,0,1491.24,aa_ww
0.6144519,0,1491.24,aa_ww
0.31407523,0,1491.24,aa_ww
0.39457196,0,1491.24,aa_ww
0.3264065,0,1491.24,aa_ww
0.9095163,1,2143.1800000000003,FM2_Lambda4
0.99326503,1,2143.1800000000003,FM2_Lambda4
0.22072037,0,1491.24,aa_ww
0.29859722,0,1491.24,aa_ww
0.97593486,1,2143.1800000000003,FM2_Lambda4
0.36161265,0,1491.24,aa_ww
0.6357705,1,2143.1800000000003,FM2_Lambda4
0.5545016,0,1491.24,aa_ww
0.83536595,0,1491.24,aa_ww
0.2409419,0,1491.24,aa_ww
0.40757594,1,2143.1800000000003,FM2_Lambda4
0.25646415,0,1491.24,aa_ww
0.50286984,0,1491.24,aa_ww
0.9353473,1,2143.1800000000003,FM2_Lambda4
0.85796845,1,2143.1800000000003,FM2_Lambda4
0.75817686,1,2143.1800000000003,FM2_Lambda4
0.9461132,1,2143.1800000000003,FM2_Lambda4
0.5570379,1,2143.1800000000003,FM2_Lambda4
0.853643,1,2143.1800000000003,FM2_Lambda4
0.8065181,0,1491.24,aa_ww
0.3042359,1,2143.1800000000003,FM2_Lambda4
0.49328932,0,1491.24,aa_ww
0.42612132,1,2143.1800000000003,FM2_Lambda4
0.43161884,0,1491.24,aa_ww
0.47601897,1,2143.1800000000003,FM2_Lambda4
0.9654201,1,2143.1800000000003,FM2_Lambda4
0.47358504,0,1491.24,aa_ww
0.17875274,1,2143.1800000000003,FM2_Lambda4
0.45240688,0,1491.24,aa_ww
0.960793,1,2143.1800000000003,FM2_Lambda4
0.67634803,0,1491.24,aa_ww
0.9939335,1,2143.1800000000003,FM2_Lambda4
0.42122364,0,1491.24,aa_ww
0.4282366,1,2143.1800000000003,FM2_Lambda4
0.48560944,1,2143.1800000000003,FM2_Lambda4
0.18195918,0,1491.24,aa_ww
0.2111654,0,1491.24,aa_ww
0.37045774,1,2143.1800000000003,FM2_Lambda4
0.6302177,0,1491.24,aa_ww
0.67272025,0,1491.24,aa_ww
0.20369998,0,1491.24,aa_ww
0.43807888,1,2143.1800000000003,FM2_Lambda4
0.18767375,0,1491.24,aa_ww
0.43240988,0,1491.24,aa_ww
0.54484946,1,2143.1800000000003,FM2_Lambda4
0.790645,1,2143.1800000000003,FM2_Lambda4
0.3528392,0,1491.24,aa_ww
0.8877832,1,2143.1800000000003,FM2_Lambda4
0.9420418,1,2143.1800000000003,FM2_Lambda4
0.29586682,0,1491.24,aa_ww
0.24478638,0,1491.24,aa_ww
0.27250445,0,1491.24,aa_ww
0.38399896,0,1491.24,aa_ww
0.4573072,0,1491.24,aa_ww
0.3305729,0,1491.24,aa_ww
0.23373666,0,1491.24,aa_ww
0.73931485,1,2143.1800000000003,FM2_Lambda4
0.82091993,1,2143.1800000000003,FM2_Lambda4
0.32423618,0,1491.24,aa_ww
0.17137912,0,1491.24,aa_ww
0.39978164,1,2143.1800000000003,FM2_Lambda4
0.50678176,1,2143.1800000000003,FM2_Lambda4
0.9582612,1,2143.1800000000003,FM2_Lambda4
0.9704155,1,2143.1800000000003,FM2_Lambda4
0.39785478,1,2143.1800000000003,FM2_Lambda4
0.68952817,0,1491.24,aa_ww
0.475936,1,2143.1800000000003,FM2_Lambda4
0.4031713,1,2143.1800000000003,FM2_Lambda4
0.67135644,0,1491.24,aa_ww
0.8599702,1,2143.1800000000003,FM2_Lambda4
0.45890114,0,1491.24,aa_ww
0.17374617,1,2143.1800000000003,FM2_Lambda4
0.7239226,1,2143.1800000000003,FM2_Lambda4
0.4849956,0,1491.24,aa_ww
0.8921036,1,2143.1800000000003,FM2_Lambda4
0.2755538,0,1491.24,aa_ww
0.42313436,0,1491.24,aa_ww
0.9642057,1,2143.1800000000003,FM2_Lambda4
0.73017955,1,2143.1800000000003,FM2_Lambda4
0.46800518,0,1491.24,aa_ww
0.59120536,0,1491.24,aa_ww
0.4749184,1,2143.1800000000003,FM2_Lambda4
0.24567379,1,2143.1800000000003,FM2_Lambda4
0.18692274,1,2143.1800000000003,FM2_Lambda4
0.35030612,0,1491.24,aa_ww
0.5866463,1,2143.1800000000003,FM2_Lambda4
0.4931572,0,1491.24,aa_ww
0.2974685,1,2143.1800000000003,FM2_Lambda4
0.41968113,0,1491.24,aa_ww
0.7341011,0,1491.24,aa_ww
0.45833233,1,2143.1800000000003,FM2_Lambda4
0.21736127,0,1491.24,aa_ww
0.8048238,0,1491.24,aa_ww
0.5963421,0,1491.24,aa_ww
0.38518113,1,2143.1800000000003,FM2_Lambda4
0.9724253,1,2143.1800000000003,FM2_Lambda4
0.8153108,1,2143.1800000000003,FM2_Lambda4
0.3872196,0,1491.24,aa_ww
0.43203503,0,1491.24,aa_ww
0.99416745,1,2143.1800000000003,FM2_Lambda4
0.8602554,1,2143.1800000000003,FM2_Lambda4
0.7442801,1,2143.1800000000003,FM2_Lambda4
0.980875,1,2143.1800000000003,FM2_Lambda4
0.23374985,0,1491.24,aa_ww
0.689425,0,1491.24,aa_ww
0.119686306,0,1491.24,aa_ww
0.71687835,0,1491.24,aa_ww
0.4277797,0,1491.24,aa_ww
0.9284898,1,2143.1800000000003,FM2_Lambda4
0.3962966,0,1491.24,aa_ww
0.45633185,0,1491.24,aa_ww
0.43501556,0,1491.24,aa_ww
0.5287634,1,2143.1800000000003,FM2_Lambda4
0.53184265,1,2143.1800000000003,FM2_Lambda4
0.85584253,1,2143.1800000000003,FM2_Lambda4
0.32414916,1,2143.1800000000003,FM2_Lambda4
0.31958488,0,1491.24,aa_ww
0.82510936,1,2143.1800000000003,FM2_Lambda4
0.9524039,1,2143.1800000000003,FM2_Lambda4
0.38221037,0,1491.24,aa_ww
0.3489873,0,1491.24,aa_ww
0.3035053,0,1491.24,aa_ww
0.26599145,0,1491.24,aa_ww
0.674515,1,2143.1800000000003,FM2_Lambda4
0.45998892,1,2143.1800000000003,FM2_Lambda4
0.3354535,0,1491.24,aa_ww
0.46657997,0,1491.24,aa_ww
0.6814241,0,1491.24,aa_ww
0.6341455,0,1491.24,aa_ww
0.9958348,1,2143.1800000000003,FM2_Lambda4
0.33054078,0,1491.24,aa_ww
0.28944778,0,1491.24,aa_ww
0.35103244,1,2143.1800000000003,FM2_Lambda4
0.91265875,1,2143.1800000000003,FM2_Lambda4
0.1362303,0,1491.24,aa_ww
0.9626386,1,2143.1800000000003,FM2_Lambda4
0.21772298,0,1491.24,aa_ww
0.98133403,1,2143.1800000000003,FM2_Lambda4
0.99683857,1,2143.1800000000003,FM2_Lambda4
0.5835888,1,2143.1800000000003,FM2_Lambda4
0.9828333,1,2143.1800000000003,FM2_Lambda4
0.42120004,1,2143.1800000000003,FM2_Lambda4
0.27182633,0,1491.24,aa_ww
0.5033905,0,1491.24,aa_ww
0.2783074,0,1491.24,aa_ww
0.37998906,0,1491.24,aa_ww
0.47310716,1,2143.1800000000003,FM2_Lambda4
0.66800314,1,2143.1800000000003,FM2_Lambda4
0.45742655,0,1491.24,aa_ww
0.3511798,1,2143.1800000000003,FM2_Lambda4
0.12262693,0,1491.24,aa_ww
0.8806997,1,2143.1800000000003,FM2_Lambda4
0.5113816,0,1491.24,aa_ww
0.40957916,1,2143.1800000000003,FM2_Lambda4
0.7056914,1,2143.1800000000003,FM2_Lambda4
0.9737433,1,2143.1800000000003,FM2_Lambda4
0.6255542,0,1491.24,aa_ww
0.7609319,0,1491.24,aa_ww
0.3752102,0,1491.24,aa_ww
0.5124611,0,1491.24,aa_ww
0.49826512,1,2143.1800000000003,FM2_Lambda4
0.26202232,0,1491.24,aa_ww
0.7826769,0,1491.24,aa_ww
0.63166076,1,2143.1800000000003,FM2_Lambda4
0.5737058,1,2143.1800000000003,FM2_Lambda4
0.37244114,0,1491.24,aa_ww
0.9696342,1,2143.1800000000003,FM2_Lambda4
0.451187,0,1491.24,aa_ww
0.38623384,0,1491.24,aa_ww
0.48939174,0,1491.24,aa_ww
0.33397096,0,1491.24,aa_ww
0.39681688,0,1491.24,aa_ww
0.3605691,0,1491.24,aa_ww
0.22547135,0,1491.24,aa_ww
0.98420286,1,2143.1800000000003,FM2_Lambda4
0.9506972,1,2143.1800000000003,FM2_Lambda4
0.39719096,0,1491.24,aa_ww
0.58704203,0,1491.24,aa_ww
0.9561559,1,2143.1800000000003,FM2_Lambda4
0.14232042,0,1491.24,aa_ww
0.79860777,1,2143.1800000000003,FM2_Lambda4
0.9956227,1,2143.1800000000003,FM2_Lambda4
0.43236762,1,2143.1800000000003,FM2_Lambda4
0.5384536,0,1491.24,aa_ww
0.4716118,0,1491.24,aa_ww
0.5500903,1,2143.1800000000003,FM2_Lambda4
0.31137714,0,1491.24,aa_ww
0.31799334,1,2143.1800000000003,FM2_Lambda4
0.455192,1,2143.1800000000003,FM2_Lambda4
0.46838194,0,1491.24,aa_ww
0.9819511,1,2143.1800000000003,FM2_Lambda4
0.21030894,0,1491.24,aa_ww
0.2903175,0,1491.24,aa_ww
0.9959869,1,2143.1800000000003,FM2_Lambda4
0.27393818,1,2143.1800000000003,FM2_Lambda4
0.97188145,1,2143.1800000000003,FM2_Lambda4
0.4461044,0,1491.24,aa_ww
0.4577743,0,1491.24,aa_ww
0.58282495,1,2143.1800000000003,FM2_Lambda4
0.33085212,0,1491.24,aa_ww
0.9400453,1,2143.1800000000003,FM2_Lambda4
0.50788516,0,1491.24,aa_ww
0.35734683,1,2143.1800000000003,FM2_Lambda4
0.49936518,0,1491.24,aa_ww
0.773445,1,2143.1800000000003,FM2_Lambda4
0.25221336,0,1491.24,aa_ww
0.6359385,1,2143.1800000000003,FM2_Lambda4
0.08922275,0,1491.24,aa_ww
0.20622505,0,1491.24,aa_ww
0.8612245,1,2143.1800000000003,FM2_Lambda4
0.42633715,1,2143.1800000000003,FM2_Lambda4
0.26614165,1,2143.1800000000003,FM2_Lambda4
0.32950675,0,1491.24,aa_ww
0.89754885,1,2143.1800000000003,FM2_Lambda4
0.3439076,0,1491.24,aa_ww
0.8285176,1,2143.1800000000003,FM2_Lambda4
0.39870068,0,1491.24,aa_ww
0.65213305,1,2143.1800000000003,FM2_Lambda4
0.95533407,1,2143.1800000000003,FM2_Lambda4
0.27438158,0,1491.24,aa_ww
0.9583354,1,2143.1800000000003,FM2_Lambda4
0.38162273,0,1491.24,aa_ww
0.355835,0,1491.24,aa_ww
0.36104864,0,1491.24,aa_ww
0.63530135,0,1491.24,aa_ww
0.96280444,1,2143.1800000000003,FM2_Lambda4
0.43610832,1,2143.1800000000003,FM2_Lambda4
0.76678383,0,1491.24,aa_ww
0.505069,1,2143.1800000000003,FM2_Lambda4
0.6458373,1,2143.1800000000003,FM2_Lambda4
0.9741519,1,2143.1800000000003,FM2_Lambda4
0.61754704,0,1491.24,aa_ww
0.5026275,0,1491.24,aa_ww
0.9779164,1,2143.1800000000003,FM2_Lambda4
0.72002953,1,2143.1800000000003,FM2_Lambda4
0.26044717,0,1491.24,aa_ww
0.2768004,0,1491.24,aa_ww
0.7451904,1,2143.1800000000003,FM2_Lambda4
0.25033858,0,1491.24,aa_ww
0.6749859,1,2143.1800000000003,FM2_Lambda4
0.38485757,0,1491.24,aa_ww
0.28524846,0,1491.24,aa_ww
0.5732418,0,1491.24,aa_ww
0.48400655,1,2143.1800000000003,FM2_Lambda4
0.8307791,1,2143.1800000000003,FM2_Lambda4
0.2708018,0,1491.24,aa_ww
0.49617022,0,1491.24,aa_ww
0.091236204,0,1491.24,aa_ww
0.92552584,1,2143.1800000000003,FM2_Lambda4
0.9378577,1,2143.1800000000003,FM2_Lambda4
0.89409286,1,2143.1800000000003,FM2_Lambda4
0.52044827,1,2143.1800000000003,FM2_Lambda4
0.7862226,1,2143.1800000000003,FM2_Lambda4
0.63966274,1,2143.1800000000003,FM2_Lambda4
0.6902316,1,2143.1800000000003,FM2_Lambda4
0.9829113,1,2143.1800000000003,FM2_Lambda4
0.2845219,0,1491.24,aa_ww
0.18513554,1,2143.1800000000003,FM2_Lambda4
0.9555387,1,2143.1800000000003,FM2_Lambda4
0.41476238,1,2143.1800000000003,FM2_Lambda4
0.7664092,1,2143.1800000000003,FM2_Lambda4
0.8514451,1,2143.1800000000003,FM2_Lambda4
0.3818307,0,1491.24,aa_ww
0.20286064,0,1491.24,aa_ww
0.9561262,1,2143.1800000000003,FM2_Lambda4
0.5471619,0,1491.24,aa_ww
0.59014416,1,2143.1800000000003,FM2_Lambda4
0.5912356,1,2143.1800000000003,FM2_Lambda4
0.6178863,0,1491.24,aa_ww
0.77662295,0,1491.24,aa_ww
0.38634333,0,1491.24,aa_ww
0.93894976,1,2143.1800000000003,FM2_Lambda4
0.75250727,0,1491.24,aa_ww
0.16401699,1,2143.1800000000003,FM2_Lambda4
0.42309517,0,1491.24,aa_ww
0.9634978,1,2143.1800000000003,FM2_Lambda4
0.86816996,0,1491.24,aa_ww
0.3122233,0,1491.24,aa_ww
0.34010002,0,1491.24,aa_ww
0.5985303,0,1491.24,aa_ww
0.22111861,0,1491.24,aa_ww
0.49039245,1,2143.1800000000003,FM2_Lambda4
0.9445247,1,2143.1800000000003,FM2_Lambda4
0.63448083,0,1491.24,aa_ww
0.96724075,1,2143.1800000000003,FM2_Lambda4
0.97948575,1,2143.1800000000003,FM2_Lambda4
0.8497342,1,2143.1800000000003,FM2_Lambda4
0.30714676,1,2143.1800000000003,FM2_Lambda4
0.24610873,0,1491.24,aa_ww
0.6204801,1,2143.1800000000003,FM2_Lambda4
0.52334833,0,1491.24,aa_ww
0.497482,0,1491.24,aa_ww
0.74826825,1,2143.1800000000003,FM2_Lambda4
0.64965034,0,1491.24,aa_ww
0.95188725,1,2143.1800000000003,FM2_Lambda4
0.62695557,1,2143.1800000000003,FM2_Lambda4
0.99612314,1,2143.1800000000003,FM2_Lambda4
0.3605013,0,1491.24,aa_ww
0.67110497,0,1491.24,aa_ww
0.37039086,1,2143.1800000000003,FM2_Lambda4
0.283109,0,1491.24,aa_ww
0.98924214,1,2143.1800000000003,FM2_Lambda4
0.76419806,0,1491.24,aa_ww
0.8709906,1,2143.1800000000003,FM2_Lambda4
0.316616,0,1491.24,aa_ww
0.90180576,1,2143.1800000000003,FM2_Lambda4
0.67897654,1,2143.1800000000003,FM2_Lambda4
0.26139033,0,1491.24,aa_ww
0.9229145,1,2143.1800000000003,FM2_Lambda4
0.22887796,0,1491.24,aa_ww
0.97974235,1,2143.1800000000003,FM2_Lambda4
0.90923584,1,2143.1800000000003,FM2_Lambda4
0.97524977,1,2143.1800000000003,FM2_Lambda4
0.39504275,0,1491.24,aa_ww
0.53273386,1,2143.1800000000003,FM2_Lambda4
0.96634376,1,2143.1800000000003,FM2_Lambda4
0.50165385,0,1491.24,aa_ww
0.31683657,1,2143.1800000000003,FM2_Lambda4
0.5493458,0,1491.24,aa_ww
0.4089815,1,2143.1800000000003,FM2_Lambda4
0.85674083,1,2143.1800000000003,FM2_Lambda4
0.94734687,1,2143.1800000000003,FM2_Lambda4
0.3440565,0,1491.24,aa_ww
0.8235902,1,2143.1800000000003,FM2_Lambda4
0.2339154,1,2143.1800000000003,FM2_Lambda4
0.41077262,0,1491.24,aa_ww
0.12296717,0,1491.24,aa_ww
0.5546683,1,2143.1800000000003,FM2_Lambda4
0.23581614,0,1491.24,aa_ww
0.5068081,1,2143.1800000000003,FM2_Lambda4
0.99253523,1,2143.1800000000003,FM2_Lambda4
0.9577305,1,2143.1800000000003,FM2_Lambda4
0.4004754,0,1491.24,aa_ww
0.32430482,0,1491.24,aa_ww
0.26816887,0,1491.24,aa_ww
0.2534483,0,1491.24,aa_ww
0.58653325,1,2143.1800000000003,FM2_Lambda4
0.30859008,1,2143.1800000000003,FM2_Lambda4
0.23910926,0,1491.24,aa_ww
0.18144412,0,1491.24,aa_ww
0.98764837,1,2143.1800000000003,FM2_Lambda4
0.6346933,1,2143.1800000000003,FM2_Lambda4
0.60611796,1,2143.1800000000003,FM2_Lambda4
0.36261445,0,1491.24,aa_ww
0.35875553,0,1491.24,aa_ww
0.98083395,1,2143.1800000000003,FM2_Lambda4
0.52018476,0,1491.24,aa_ww
0.92796874,1,2143.1800000000003,FM2_Lambda4
0.8667294,1,2143.1800000000003,FM2_Lambda4
0.9697342,1,2143.1800000000003,FM2_Lambda4
0.43509936,0,1491.24,aa_ww
0.92293584,0,1491.24,aa_ww
0.95589757,1,2143.1800000000003,FM2_Lambda4
0.9762648,1,2143.1800000000003,FM2_Lambda4
0.8780284,1,2143.1800000000003,FM2_Lambda4
0.41242948,0,1491.24,aa_ww
0.407879,1,2143.1800000000003,FM2_Lambda4
0.14879405,0,1491.24,aa_ww
0.5701645,1,2143.1800000000003,FM2_Lambda4
0.502556,1,2143.1800000000003,FM2_Lambda4
0.95211387,1,2143.1800000000003,FM2_Lambda4
0.21062066,0,1491.24,aa_ww
0.9859487,1,2143.1800000000003,FM2_Lambda4
0.31655133,0,1491.24,aa_ww
0.9580514,1,2143.1800000000003,FM2_Lambda4
0.97404283,1,2143.1800000000003,FM2_Lambda4
0.35939702,0,1491.24,aa_ww
0.55574477,1,2143.1800000000003,FM2_Lambda4
0.51678145,1,2143.1800000000003,FM2_Lambda4
0.21879075,1,2143.1800000000003,FM2_Lambda4
0.3557875,0,1491.24,aa_ww
0.61700857,1,2143.1800000000003,FM2_Lambda4
0.33111206,0,1491.24,aa_ww
0.38737333,1,2143.1800000000003,FM2_Lambda4
0.2416668,1,2143.1800000000003,FM2_Lambda4
0.1820281,0,1491.24,aa_ww
0.39359796,1,2143.1800000000003,FM2_Lambda4
0.9791899,1,2143.1800000000003,FM2_Lambda4
0.567721,1,2143.1800000000003,FM2_Lambda4
0.37483373,1,2143.1800000000003,FM2_Lambda4
0.97158223,1,2143.1800000000003,FM2_Lambda4
0.34965408,0,1491.24,aa_ww
0.20903634,0,1491.24,aa_ww
0.988613,1,2143.1800000000003,FM2_Lambda4
0.25851735,0,1491.24,aa_ww
0.44171333,0,1491.24,aa_ww
0.8294125,1,2143.1800000000003,FM2_Lambda4
0.16896604,1,2143.1800000000003,FM2_Lambda4
0.34032968,0,1491.24,aa_ww
0.20166431,0,1491.24,aa_ww
0.128253,1,2143.1800000000003,FM2_Lambda4
0.3070912,0,1491.24,aa_ww
0.544999,1,2143.1800000000003,FM2_Lambda4
0.50203043,1,2143.1800000000003,FM2_Lambda4
0.13396266,0,1491.24,aa_ww
0.25918758,0,1491.24,aa_ww
0.9477895,1,2143.1800000000003,FM2_Lambda4
0.38872847,1,2143.1800000000003,FM2_Lambda4
0.31209558,0,1491.24,aa_ww
0.9806384,1,2143.1800000000003,FM2_Lambda4
0.13237637,0,1491.24,aa_ww
0.4596749,0,1491.24,aa_ww
0.16499367,0,1491.24,aa_ww
0.19433314,0,1491.24,aa_ww
0.66695005,0,1491.24,aa_ww
0.22726452,0,1491.24,aa_ww
0.523472,1,2143.1800000000003,FM2_Lambda4
0.42426053,1,2143.1800000000003,FM2_Lambda4
0.3949177,0,1491.24,aa_ww
0.28481343,0,1491.24,aa_ww
0.102821864,0,1491.24,aa_ww
0.4718793,1,2143.1800000000003,FM2_Lambda4
0.41367775,0,1491.24,aa_ww
0.26514235,0,1491.24,aa_ww
0.8493196,1,2143.1800000000003,FM2_Lambda4
0.5590341,0,1491.24,aa_ww
0.96112955,1,2143.1800000000003,FM2_Lambda4
0.29054257,1,2143.1800000000003,FM2_Lambda4
0.95883745,1,2143.1800000000003,FM2_Lambda4
0.56556684,1,2143.1800000000003,FM2_Lambda4
0.3927411,0,1491.24,aa_ww
0.92564994,1,2143.1800000000003,FM2_Lambda4
0.40143034,0,1491.24,aa_ww
0.28114524,0,1491.24,aa_ww
0.5145231,0,1491.24,aa_ww
0.27234086,0,1491.24,aa_ww
0.3661684,0,1491.24,aa_ww
0.46848688,0,1491.24,aa_ww
0.26852232,0,1491.24,aa_ww
0.40298337,0,1491.24,aa_ww
0.5823974,1,2143.1800000000003,FM2_Lambda4
0.8306077,0,1491.24,aa_ww
0.6596722,0,1491.24,aa_ww
0.9777886,1,2143.1800000000003,FM2_Lambda4
0.4014275,1,2143.1800000000003,FM2_Lambda4
0.23893523,0,1491.24,aa_ww
0.9572249,1,2143.1800000000003,FM2_Lambda4
0.17867365,0,1491.24,aa_ww
0.57991123,1,2143.1800000000003,FM2_Lambda4
0.40787998,1,2143.1800000000003,FM2_Lambda4
0.9975255,1,2143.1800000000003,FM2_Lambda4
0.7937698,0,1491.24,aa_ww
0.55805755,0,1491.24,aa_ww
0.54445475,0,1491.24,aa_ww
0.1882189,0,1491.24,aa_ww
0.22100697,0,1491.24,aa_ww
0.28939247,1,2143.1800000000003,FM2_Lambda4
0.47062594,1,2143.1800000000003,FM2_Lambda4
0.5695509,0,1491.24,aa_ww
0.8381771,1,2143.1800000000003,FM2_Lambda4
0.24909282,0,1491.24,aa_ww
0.9770075,1,2143.1800000000003,FM2_Lambda4
0.3774772,0,1491.24,aa_ww
0.29232228,0,1491.24,aa_ww
0.37193492,0,1491.24,aa_ww
0.32310525,1,2143.1800000000003,FM2_Lambda4
0.8810876,1,2143.1800000000003,FM2_Lambda4
0.38837788,0,1491.24,aa_ww
0.5791037,0,1491.24,aa_ww
0.970057,1,2143.1800000000003,FM2_Lambda4
0.9420193,1,2143.1800000000003,FM2_Lambda4
0.31203136,0,1491.24,aa_ww
0.3122281,1,2143.1800000000003,FM2_Lambda4
0.90922993,1,2143.1800000000003,FM2_Lambda4
0.9589293,1,2143.1800000000003,FM2_Lambda4
0.8680465,1,2143.1800000000003,FM2_Lambda4
0.2422415,0,1491.24,aa_ww
0.3060111,0,1491.24,aa_ww
0.2696682,1,2143.1800000000003,FM2_Lambda4
0.20248748,0,1491.24,aa_ww
0.42075738,0,1491.24,aa_ww
0.34728357,0,1491.24,aa_ww
0.35083592,0,1491.24,aa_ww
0.24337436,1,2143.1800000000003,FM2_Lambda4
0.4279715,0,1491.24,aa_ww
0.46711025,1,2143.1800000000003,FM2_Lambda4
0.97006625,1,2143.1800000000003,FM2_Lambda4
0.24716567,0,1491.24,aa_ww
0.39788124,0,1491.24,aa_ww
0.6843087,1,2143.1800000000003,FM2_Lambda4
0.9628369,1,2143.1800000000003,FM2_Lambda4
0.96903855,1,2143.1800000000003,FM2_Lambda4
0.9858477,1,2143.1800000000003,FM2_Lambda4
0.96997315,1,2143.1800000000003,FM2_Lambda4
0.8200409,0,1491.24,aa_ww
0.29891148,0,1491.24,aa_ww
0.38702983,0,1491.24,aa_ww
0.9868571,1,2143.1800000000003,FM2_Lambda4
0.20613298,0,1491.24,aa_ww
0.19735335,0,1491.24,aa_ww
0.35630116,0,1491.24,aa_ww
0.741699,1,2143.1800000000003,FM2_Lambda4
0.26319894,0,1491.24,aa_ww
0.9833778,1,2143.1800000000003,FM2_Lambda4
0.1893142,0,1491.24,aa_ww
0.14719017,1,2143.1800000000003,FM2_Lambda4
0.8379842,1,2143.1800000000003,FM2_Lambda4
0.2225502,0,1491.24,aa_ww
0.7303984,1,2143.1800000000003,FM2_Lambda4
0.42580795,0,1491.24,aa_ww
0.4098737,0,1491.24,aa_ww
0.44519985,0,1491.24,aa_ww
0.61906195,1,2143.1800000000003,FM2_Lambda4
0.60094196,1,2143.1800000000003,FM2_Lambda4
0.5815952,1,2143.1800000000003,FM2_Lambda4
0.4561295,0,1491.24,aa_ww
0.4629494,0,1491.24,aa_ww
0.52285296,0,1491.24,aa_ww
0.5124224,1,2143.1800000000003,FM2_Lambda4
0.9862281,1,2143.1800000000003,FM2_Lambda4
0.5525765,1,2143.1800000000003,FM2_Lambda4
0.49915624,0,1491.24,aa_ww
0.60144484,0,1491.24,aa_ww
0.31845394,0,1491.24,aa_ww
0.17556423,0,1491.24,aa_ww
0.17466402,0,1491.24,aa_ww
0.303582,0,1491.24,aa_ww
0.30785373,0,1491.24,aa_ww
0.29755053,0,1491.24,aa_ww
0.18452448,0,1491.24,aa_ww
0.50539374,0,1491.24,aa_ww
0.23713964,1,2143.1800000000003,FM2_Lambda4
0.9539554,1,2143.1800000000003,FM2_Lambda4
0.6965035,1,2143.1800000000003,FM2_Lambda4
0.9222405,1,2143.1800000000003,FM2_Lambda4
0.5714305,1,2143.1800000000003,FM2_Lambda4
0.91610384,1,2143.1800000000003,FM2_Lambda4
0.22208336,0,1491.24,aa_ww
0.8400128,1,2143.1800000000003,FM2_Lambda4
0.77427024,1,2143.1800000000003,FM2_Lambda4
0.22484975,0,1491.24,aa_ww
0.47131947,0,1491.24,aa_ww
0.97243214,1,2143.1800000000003,FM2_Lambda4
0.38365468,1,2143.1800000000003,FM2_Lambda4
0.9007559,0,1491.24,aa_ww
0.97646356,1,2143.1800000000003,FM2_Lambda4
0.6853781,1,2143.1800000000003,FM2_Lambda4
0.9301406,1,2143.1800000000003,FM2_Lambda4
0.5125183,1,2143.1800000000003,FM2_Lambda4
0.12674427,0,1491.24,aa_ww
0.8589676,0,1491.24,aa_ww
0.38222718,1,2143.1800000000003,FM2_Lambda4
0.59069216,1,2143.1800000000003,FM2_Lambda4
0.6308808,1,2143.1800000000003,FM2_Lambda4
0.36547777,0,1491.24,aa_ww
