lepton_pt,lepton_eta,leading_jet_pt,leading_jet_eta,subleading_jet_eta,missing_et,delta_r,jet_centrality,delta_eta_jj,m_w_hadronic,m_w_leptonic,label,weight,process,bdt_score
65.81182723053603,3.705182683574235,52.55640546458852,0.1506117756895052,1.220290632423336,65.31424368900392,2.957965770714716,3.3660583429892257,0.3634097750764512,84.27154832736873,81.53790402166491,0,1507.43,aa_ww,0.6377915
19.39747505452705,2.242644867530781,109.06682501928024,1.9645851139647696,1.7472306321865818,13.606045443228114,2.727556381974253,3.2473082573638883,0.4686382186671322,77.80085499157319,81.24441854254465,0,1507.43,aa_ww,0.3837774
27.25296769964516,2.2267310520434984,39.645904678332734,3.5197895479222936,1.8425012601016064,71.48895027386416,2.938063821910257,2.3444404616134,0.5538759495318213,82.21520138183668,78.40960005216786,0,1507.43,aa_ww,0.85202646
32.725341084248015,1.735112396768289,63.94378825075539,3.0210816477720077,1.2556159827694704,41.096949819571066,3.329674519336425,2.1096658728398388,1.9635834072663545,79.11607945897637,78.60631119806085,0,1507.43,aa_ww,0.4050917
97.75910876463672,2.5588717956487543,50.20004750655064,1.0259098241215618,3.796249867585936,45.562943686233744,1.469575535987841,1.5668996971055271,1.8178757328116768,74.21188083986429,78.82653061476175,0,1507.43,aa_ww,0.59052724
34.30815906608435,4.423224193339896,29.93667165726574,1.7484326380278297,2.8735267489918543,71.75279009654244,3.6654312141544585,1.9143388770985903,0.0119286567404104,69.53775154521041,80.72897785501921,0,1507.43,aa_ww,0.78800476
44.11309999877686,3.242390999567024,42.64902701968276,2.2293799033833888,1.6689067843447294,51.41877072287056,1.4937212527613524,1.4608128587699971,0.4833828681540154,82.92837346404175,81.46202730252169,0,1507.43,aa_ww,0.5986925
38.63842174732221,1.8209343377165936,132.70724781138142,3.314143105090838,2.276733259918094,67.51457430197135,1.3713529700329172,1.7961044683558158,1.1828067565246092,80.16259794843134,77.44904318373756,0,1507.43,aa_ww,0.76388925
31.25775096546444,1.6046769154732057,131.0405813801733,-0.2151297356835677,0.8079797347919969,30.221422549907174,1.159213893744959,3.217538675265624,0.1808063056590016,77.33865031588454,79.23265613727283,0,1507.43,aa_ww,0.42751575
27.18528668366464,4.047111540995164,161.09867195211447,3.8371578276113785,1.7731079215249348,16.631892311848947,3.090438547707576,2.834255290834914,1.625073620101063,80.57437241266717,78.83098266943246,0,1507.43,aa_ww,0.74309003
76.59891477527272,2.9261947877082464,42.36480384731787,1.4219429238077326,1.4230091292946443,40.88668665493429,3.502093974565654,3.0570646593050155,1.2282721793606466,78.36533155432852,79.69263968268503,0,1507.43,aa_ww,0.9856456
65.03249552226724,2.7972462943014,53.96572163111242,4.514141134436276,2.8505693200113456,22.812303802746364,2.336206019969109,1.133158967504781,1.0166533623683158,80.46055832062267,78.00241704613923,0,1507.43,aa_ww,0.90008366
6.8436006430068845,2.5995825712820637,62.42774469147005,2.695928833766928,3.369641640998603,68.12165688733836,3.3216386519638696,2.720845947250053,0.0390530957420775,77.67690220493672,78.22737965473263,0,1507.43,aa_ww,0.9996302
67.75716124543217,3.2591479244258608,56.50051708423403,3.491783819335592,2.665167800851308,95.84524523946718,3.268000372760504,2.997000199409611,1.1478616448402823,78.34595547061271,78.6082911766239,0,1507.43,aa_ww,0.99996674
79.35760255797291,0.6936578943110756,120.51423946112922,1.687814574227824,3.017983482701477,9.134787671595529,2.1718862824118834,3.225671146039606,0.3682754749223104,78.35127273251386,79.77913918876015,0,1507.43,aa_ww,0.500535
82.88864699328599,1.8370821430671065,88.06042446889377,2.8027725932922367,-1.031764725879505,42.63903005275463,2.4986745350297697,3.085792467186236,0.2036118348240984,81.5568727495422,76.22293678198753,0,1507.43,aa_ww,0.5174747
31.77350177905628,1.3467404252736024,36.27735052806055,2.797297030292683,2.76070548784403,33.39880015824583,0.4949047062618786,3.0517281832244976,0.7653515459861701,79.42716129604786,75.66670870209407,0,1507.43,aa_ww,0.8395872
195.73784620730416,2.5657900226180947,46.704366436120274,2.379504758224458,0.9994697816375606,53.07752551245495,2.1179324402236728,2.115042948928532,0.2706132564963139,77.30668240037711,82.0670961991196,0,1507.43,aa_ww,0.89387155
18.5165275449358,2.1469651543406023,124.58545992481768,1.296685977497754,2.3779802130072545,181.85209779998905,1.8405884064035467,1.0039552014979507,0.6656493406131181,82.88809066823165,77.42364019968096,0,1507.43,aa_ww,0.897506
76.47059898411625,1.5975687379595018,50.93704618762492,1.8988633600834144,2.915367009013527,59.82159073730148,3.031513763370553,0.2408224433035553,0.7011892972438973,77.07611477882696,79.26244007377669,0,1507.43,aa_ww,0.4181531
39.18502508209609,2.725739105134939,48.601747879981886,1.2681646681288754,0.8409168261114873,51.08249803789336,3.5639771962728406,2.6924258265158065,1.0622757288190183,78.08671789679605,80.33564924251372,0,1507.43,aa_ww,0.8940316
36.12072150096032,3.796806909883799,42.9743081928635,1.698623826606734,2.5433807849374177,34.24872334511762,3.790040857591129,1.686152439654344,1.5102328734178962,77.20843760187887,79.13441064927169,0,1507.43,aa_ww,0.5139445
58.978653866311085,1.848602410380425,30.68132712235573,2.5575157027074797,2.474519285494208,52.91303717780912,2.882542644402386,3.4900867890867238,0.4975234635217213,79.85948341231968,62.631303440058815,0,1507.43,aa_ww,0.4034462
22.26060038359747,2.5623052762357768,84.46904790273733,2.797716953472046,0.6095476778140376,37.96125013693808,2.897244177498621,3.4453327623254317,0.1108322232884054,83.57478150593387,78.27536190425165,0,1507.43,aa_ww,0.99265784
65.1177644161388,3.4099072418581966,51.22599308829813,1.993700130326704,3.779019514686487,23.30146406383911,1.829575642182622,2.566138840615836,0.403419860006423,78.34182440485787,76.3183325409036,0,1507.43,aa_ww,0.7976982
127.97188647887674,2.423795525822978,57.646463572415286,2.3784980738109813,3.218482487844684,27.050057501245654,2.454564970029871,2.4883231764121763,2.4217213866742204,78.65631784211547,79.5982119157752,0,1507.43,aa_ww,0.9999399
64.99632473314725,1.5835539870056403,59.95403677317596,2.6849133029145182,1.3867431973196769,34.42454091344925,2.497795566944427,3.659237181084895,1.5487471775257386,78.2223859598243,80.61561121504164,0,1507.43,aa_ww,0.9550041
34.90467205851117,3.208979702184587,66.4099998823388,2.0323288966757613,4.149425129924518,21.847706335138348,0.3670611327916771,1.9794058975703015,0.6087440617266425,83.02374949899865,81.51371914465926,0,1507.43,aa_ww,0.892986
52.466704781027865,3.492306956500236,70.65162979973572,4.334425817637952,1.3752648843135458,6.388149039117572,2.4402800534022098,1.527325184456,0.1502764823066077,78.34985992074785,79.93397806310045,0,1507.43,aa_ww,0.4093838
67.74732853286427,1.0776143232025346,58.518146556854695,4.126979600639309,3.41542248891564,65.39456745502427,0.6563420157030069,2.321603131665375,0.596492253115253,77.77655834086947,73.50585629385922,0,1507.43,aa_ww,0.9340518
58.265375743641854,2.1831012757570174,66.74589930239301,2.371951246289981,0.1760509468823991,65.79609495449421,3.002393536931196,2.666128944052819,0.1267173729510634,77.92999264996152,78.76624205574747,0,1507.43,aa_ww,0.5668357
65.51924168104277,2.208207258956088,62.8105518538729,0.7563174505416068,3.610720512691064,55.17165033727024,1.713043987627973,3.133407298419167,1.1889774679271077,76.29753716704887,75.73195205313837,0,1507.43,aa_ww,0.51642686
62.35940045561817,1.3900689725015047,36.15241347515414,2.4230772086307746,1.8398838730318,244.1658219538922,3.1085643501448548,2.2520855688748047,1.2910960849813775,78.08633464343737,78.05369640100224,0,1507.43,aa_ww,0.3949976
76.2448627990711,3.373069145549475,66.91715535822057,2.9055254194129554,-1.3374891531319866,44.20764899714199,2.8616809462567865,3.5840120576069805,0.327473547637841,82.32079637926265,80.21556230839714,0,1507.43,aa_ww,0.9832756
62.09104258933389,2.98912449412453,43.457046981541154,2.9204132684160222,2.542395074486201,82.45944061839342,2.9927941687755406,2.024625112340305,0.4313953524657575,80.97470683350635,76.94769887409957,0,1507.43,aa_ww,0.81151336
14.085789295957085,4.304669357556245,31.909086349817684,2.864051770356031,2.90692360907824,27.237282383828813,1.7168002812255334,1.9560379009334783,0.6792101062566153,81.82198957203333,81.28298191353772,0,1507.43,aa_ww,0.8496039
81.21808371369488,2.1048979838446757,41.72262331334109,4.079730261420664,0.7601469642684245,58.425778480646215,2.728816259534864,3.048162623160942,1.9943606669169336,78.98139421056173,110.7653365816454,0,1507.43,aa_ww,0.47234663
122.52075602913588,3.4189444603150148,30.121908256015743,0.9110405971337776,1.0137685994587389,51.5477013718835,2.517605799374086,2.763625229592996,0.3058936945782404,85.98520800734383,79.34033009853884,0,1507.43,aa_ww,0.77408767
62.90918956088387,2.455363108923416,52.55938856117422,1.6413641920792357,0.5690093498490798,28.469455862668354,1.0882018621571885,2.5874671455504954,1.8494003901357023,77.82508988329633,80.39503337177644,0,1507.43,aa_ww,0.95267594
39.114924839288825,2.863816789712683,91.80896431151967,0.3902177460455197,1.9889176377876576,44.91524339458007,1.3347312230801074,2.381591402402835,0.1983852702513275,76.70622909931443,80.90832838571929,0,1507.43,aa_ww,0.9836285
21.07371391539957,1.550592934826455,61.19117079259055,2.610687693139222,2.344580990220543,76.60548861400778,3.130503337525506,3.040877633730271,0.8464933769571857,86.93745436863928,78.78661160155717,0,1507.43,aa_ww,0.61632013
37.19629636627469,3.7799517028052,129.24966218852225,2.846893963915148,2.188100760053145,25.66762611528867,3.454131081237748,2.3117213758656487,1.6670775458237177,78.75573624554144,81.32866395089181,0,1507.43,aa_ww,0.9880355
52.57596787910657,3.1873820531193746,75.05276736150515,0.9764099553855732,2.2797441270159693,22.976990895637424,3.2299152902428485,4.143918083715843,1.0097026214211704,86.65159047279707,80.20463741962313,0,1507.43,aa_ww,0.9393808
47.68364885044542,2.121964722525904,77.27594321302199,2.2886311528260905,3.729284516957872,20.086699656573018,3.3286591447685607,2.6862722001720134,1.088596007377398,75.44574524377137,73.76855819804639,0,1507.43,aa_ww,0.44752502
15.288285822346303,1.6475448532325276,55.28108060596277,3.4143357999645825,2.8189630765045,25.5973096623633,3.768709530696565,3.2282582138761926,0.6316696616825771,79.6778351189509,131.6354394230055,0,1507.43,aa_ww,0.5967372
25.36736328371224,2.9240408793987496,86.98240439588945,4.555240781636256,2.3079617082848856,5.127782502605333,1.0596857296005486,4.099587824783238,2.52655536725429,84.87273668163924,84.95133858040052,0,1507.43,aa_ww,0.753961
34.19009748562598,3.485572828989527,39.627799631007726,2.9165821485778207,0.7571078685458851,32.0394325205514,2.568731651245909,2.4911543883904965,2.1891967936902583,76.94563526420981,78.9109735745728,0,1507.43,aa_ww,0.97878623
45.579692065504304,2.947823931864677,75.29154357033586,-0.2347505890945155,2.0051666658031366,63.22213396626165,2.723705628394723,3.290469593572895,0.6873051346955203,75.23415055193887,80.11780684323153,0,1507.43,aa_ww,0.9766059
45.22860868752544,3.1143426432781647,37.82803218271193,1.1904595339651542,3.9511557714657353,4.659983553061964,3.713315445591368,3.684722484998805,1.503657411932291,84.525626003811,81.15722979570226,0,1507.43,aa_ww,0.4125382
19.64270528809372,3.0450966659118124,36.018831752846474,2.090546922384077,2.82802290807811,21.872257766625907,1.493808713071716,2.142732930582817,0.503626825152576,76.76141899081433,79.55926347926997,0,1507.43,aa_ww,0.85214
51.63321367151091,3.667557252254815,49.43373089752134,2.6438400409230844,2.9345915361864297,38.475706625435386,1.7041651306535088,3.1842105496434385,0.8861515746872678,76.1276919442044,76.7723552827099,0,1507.43,aa_ww,0.9877578
113.32771490548024,2.477823680667712,59.467769762753,1.756040605573112,1.4129799393502518,40.092223937792255,3.829353744102116,2.526196382852118,0.6430279173497677,79.78656598185452,79.21548166859624,0,1507.43,aa_ww,0.9988611
38.33907399053724,1.3719758683103631,97.07618414140153,2.3836785762003667,3.5635749376281,55.038266446870686,3.5376983898929675,2.0647133023766737,0.31992048161334,76.89450772185414,80.81079405854764,0,1507.43,aa_ww,0.6432464
77.9930359971643,3.752918750074136,112.28784434022182,1.0507520973357154,3.760230054085542,51.57473100330756,1.924452173421066,2.512742770247145,1.0039249607474274,76.68252605047785,73.40052769479557,0,1507.43,aa_ww,0.8555789
106.46984497077048,2.722607917954451,57.61896274829409,1.536953876066684,-1.1284131934636763,47.73586461033608,3.664026781833262,2.3594345671290693,1.3878030109588844,78.9717279123822,87.28536114210748,0,1507.43,aa_ww,0.65586585
46.470402878349326,3.278829355239824,75.26344157233225,3.0378482916449467,2.458122061529621,61.086206715924014,3.3187865154408365,3.207447417071447,1.277939412176463,85.49296525413816,76.66328610347337,0,1507.43,aa_ww,0.9122902
19.4338499702734,2.182473828057939,80.10381965293661,3.382975179885832,1.5515614436288023,44.50746627284868,2.872718007990421,2.724877075830519,0.2372062865576934,79.65542018220474,78.0703629483249,0,1507.43,aa_ww,0.9333607
34.05408332292793,1.7701437986694295,75.60870631025145,1.8973569058599216,2.3867597013448183,29.02519665931068,3.907183118739952,2.534775801286976,0.1638509259562313,76.61577779246697,80.48202992287408,0,1507.43,aa_ww,0.7891029
23.45255016759725,1.4252848581097148,46.81048640978734,1.9477711776020348,2.1053726986426544,28.862560346681853,2.762980019108207,3.0841361826628515,0.3299730274639387,73.6870609757791,79.13606137583967,0,1507.43,aa_ww,0.80671066
24.568251017671784,2.330659841222983,55.55604927434228,3.438623332379342,-0.5589914704243709,40.87811286071227,3.0600453171385373,2.5050881530979194,2.859136565895989,76.42319581854092,95.78341539058258,0,1507.43,aa_ww,0.6143168
53.75562881983056,3.4504368265476826,34.26709527728324,2.856547772233126,2.307320091898684,36.02844690142285,2.539493821378608,2.353735293626197,0.7005095195394105,77.3755161265172,75.19386052661933,0,1507.43,aa_ww,0.92226124
14.888976585807027,2.4754188617575466,53.21210203109179,0.4661742005934969,1.3684887013891374,41.73764248263261,3.276375701385986,3.4536570073626103,0.736909351378521,80.19619352744881,81.171389122585,0,1507.43,aa_ww,0.9453766
46.265633140386925,1.5935639210165642,95.66176831866848,3.736165417793288,3.889721347585903,39.92246375289304,2.934823030329425,1.2082778213339371,1.595712635945388,81.20011909980451,81.44649109474248,0,1507.43,aa_ww,0.93280685
32.45065842525187,2.399095688776014,61.13498438449501,0.5103728305549183,2.4540717015174884,71.5339206547633,3.017581121788432,3.0056835019860797,0.0839384017130016,83.17528275919358,79.52335211398689,0,1507.43,aa_ww,0.98906124
83.1420843669816,2.597813729104899,31.661631396335164,2.5627174004268958,1.612616369164659,18.49605580451616,0.5180012597893895,3.044180578201112,0.568941416229903,79.52383326005484,70.60802313050378,0,1507.43,aa_ww,0.5549171
40.37043238667239,0.7729932132026752,47.487067789346376,2.483599387364749,2.35910792905026,35.101706837859325,3.3068325970467574,3.294613706549334,0.9386923447286256,77.86377466625255,65.22225665713363,0,1507.43,aa_ww,0.63568634
34.92915592979286,2.0312700275759465,31.685543106165177,2.317952576040711,4.2103934604273965,75.38095583988621,2.841438493296569,2.157822197609448,1.1627707683789592,79.62162950629846,80.29884636517667,0,1507.43,aa_ww,0.909242
36.29747415504726,3.555643730781173,42.54888089120654,2.0036766236316854,1.26831981092947,32.8214631757174,3.2169143602635724,2.504303499454017,1.5611317982905402,81.38229653235736,79.3752687072324,0,1507.43,aa_ww,0.89139926
47.56401742818142,2.488012090245507,76.7182521467034,2.3535995111552546,4.925916640638581,30.20645519645268,2.695871636947881,2.5585784192815324,0.8853716432210349,79.91950628438283,79.87315305042998,0,1507.43,aa_ww,0.9998658
89.2226756922855,2.286848703028726,51.3215264726482,1.7335879573420443,1.3349716709774908,38.950139664789184,2.923422514355752,3.373549120986441,0.4177100886264676,78.84158094512365,65.02499033467865,0,1507.43,aa_ww,0.4831797
20.533441157888305,1.5005442311422814,76.06983672506723,2.5783733138191263,3.1211078237743783,28.74815289041924,2.031183826253198,1.722858350319592,0.0025931517725621,75.1277977414958,79.96473606553555,0,1507.43,aa_ww,0.88451636
13.687851024284882,1.6765202770881968,24.34455955832437,3.9457316266778673,2.2968687999566155,62.723707052350605,3.174501603216011,2.9690457740951266,1.383360032289933,79.10778076246908,80.60252951580044,0,1507.43,aa_ww,0.8085831
40.88848707357488,2.578193120560416,64.11693049607689,2.0774728989033027,1.7259399274820342,76.39797602497643,1.7026124184804048,3.7000789161078793,0.9795931170156064,81.27105290621219,74.45348602470364,0,1507.43,aa_ww,0.7611888
92.45957100437992,3.1907011295040117,39.3054422444636,2.902585407411717,0.4235242104969032,64.18779539302483,3.1737173729123174,1.7926007171795977,0.5811934328778815,77.85601119606945,79.37668726878562,0,1507.43,aa_ww,0.8834867
72.67580417357345,1.796040062362693,86.48963108813399,3.6955728813418034,2.408729403926364,30.80178676072273,2.692360295532042,1.8377773455446749,1.201680099035179,81.56710347005506,73.20554954882982,0,1507.43,aa_ww,0.6470975
33.382277991230424,1.5185820338318785,40.00986238407859,1.9444053013766884,3.9476354126979016,30.416692714585224,2.936607364436009,1.685365621486996,1.2876132684122303,83.14667105608703,79.30500431844051,0,1507.43,aa_ww,0.48921725
21.490674286911997,2.471875496059988,176.58444081463188,2.9550983942180062,1.7805822873763038,65.95150527826331,3.173131991913813,2.8527985493851205,0.2886809266311523,83.73198862483041,80.2393851061919,0,1507.43,aa_ww,0.9998386
23.89268130934778,2.8583919392242305,41.790874962594806,1.942912526534592,3.184016862152053,62.77341120397042,3.08382096889395,2.101530924016189,0.305042558208581,76.69031671283915,82.05408018698016,0,1507.43,aa_ww,0.59340477
62.96327077909832,2.024514884519412,53.56318143562628,2.670938610171026,1.5500977786211376,49.28339890306948,2.880574397803589,3.9570633883251145,0.4791341137060644,80.09363888473312,81.36203074696033,0,1507.43,aa_ww,0.9914454
13.435034047393897,1.4658095439820844,105.6002316448092,3.333364419052917,2.9665735881800064,44.96081174480442,3.078088212270962,2.907004025042559,0.7345529960049724,78.5253779297631,74.06360692524296,0,1507.43,aa_ww,0.43415737
39.32294540322472,3.67779054185332,40.57106207594211,1.3301128535504088,1.044630193909986,23.427712395134485,2.193509960411763,2.706491111509022,2.339171554682144,79.78455914962684,81.18603977053219,0,1507.43,aa_ww,0.7330278
46.776553781364655,3.495017340371516,52.467413604564285,2.8326509291785795,1.5866326773177652,69.00165407237505,1.523263895742373,4.01760095672652,0.8453636108208596,81.21608086583105,87.5618731277289,0,1507.43,aa_ww,0.9987238
35.29995435900071,2.064585362135899,63.21845749261817,2.254803903638224,2.9137501014897045,31.55126499111749,3.137877786327249,1.2537587507693957,1.8116033502742064,80.73172287854348,81.15529972160259,0,1507.43,aa_ww,0.6125334
30.05589765512246,3.587514043373444,45.498999212175136,1.6961419698774127,-1.2978594277560709,36.65370882024922,1.94659188994508,3.124126056123443,0.014849941815876,87.49395656223105,81.55258096222316,0,1507.43,aa_ww,0.6133215
39.63564892611079,1.5176403216405498,28.186521779229075,2.481323063202061,4.364487797119264,61.62466186540611,2.266288570606932,3.92409528197366,1.663066614989458,78.95385082283029,80.86835941311168,0,1507.43,aa_ww,0.9810011
35.05453735441246,3.7121061837458087,71.0715926746548,1.2819904260483554,-0.5213832353661582,38.17198101703752,2.5817433636724214,3.312775217459408,0.7141432102934903,86.11403439482204,78.38868981291411,0,1507.43,aa_ww,0.45995036
77.65543484010458,1.8392393337755415,89.98627083124298,1.1992379120885532,2.5256476994619925,130.87095941526545,2.148940472771345,2.475697889111896,0.5449559124147793,80.63615586617155,74.39196758355105,0,1507.43,aa_ww,0.99596786
82.75945006675612,3.0625913735921944,91.91061517535618,1.659799993275378,2.0695942384313946,9.43749262144323,2.078017966341369,3.687945179804144,1.1528878847368502,78.99130385168445,76.45141596416697,0,1507.43,aa_ww,0.4643233
28.987861071405533,2.785228249219583,33.11574999099912,0.8818196465848059,3.459868264231289,52.88034926049463,2.681993307723692,3.4080924641158523,1.4571290456260584,77.63939012780446,78.95381441570838,0,1507.43,aa_ww,0.997867
39.19724861262153,1.567655921275917,60.49545204671425,3.075156573727477,4.875894959267248,71.06060096976371,3.3444088712905997,1.2963440511334507,1.562944038181321,78.49003926282509,74.84931545733671,0,1507.43,aa_ww,0.444049
35.24517743241038,3.712463602041792,59.1068329539178,1.78563158242974,3.866734212618715,23.216646453499614,3.4678442079236804,3.026820874514728,1.811085274849103,81.08403804331238,81.03060816571683,0,1507.43,aa_ww,0.9971554
51.86596460364782,2.98908444173398,69.73720675841896,2.6088077494985287,1.1798122620768567,24.246992283896425,1.6107287197283249,2.448646429266934,0.6330896564422136,76.19304332727552,80.33175631002541,0,1507.43,aa_ww,0.9990932
83.27481236152515,1.8491899667225973,93.8111133840741,0.6028005479746026,2.6167181983758,48.03854143313975,5.496672092989199,3.802968399574397,1.863536761532475,72.57971223213639,79.07814809859715,0,1507.43,aa_ww,0.5395523
44.442451803570975,3.2694830653255598,25.221862733748164,1.9288619206241373,4.549572420128926,24.20515617080309,2.720267919154789,3.554575363959488,0.0963105981795807,77.57576261942508,65.17335102833036,0,1507.43,aa_ww,0.78726053
60.440097206925074,2.091092372892692,71.236319654184,3.0279115920465705,1.3456243551597442,46.83566161811846,2.953601242185043,1.9345441122871936,1.2797421240434603,76.67457890459305,79.87845863944892,0,1507.43,aa_ww,0.8392907
31.649739868800346,2.64886738970109,54.7271140875953,1.3733137485575535,2.9989345333177844,53.33294615648422,3.0167794749842862,3.1871133686461066,1.5453992739902565,85.48076508848318,80.16721951172525,0,1507.43,aa_ww,0.9975708
52.63361285180234,1.9549620425917769,48.751005451868735,3.5048823517791594,0.3996163867213966,90.42921557259132,1.424521077252753,1.6182064484912095,0.7709818341529865,80.86556544838878,81.41203843721725,0,1507.43,aa_ww,0.4583211
83.20516419364206,3.662269699157717,58.4926496865667,1.0557550922977044,1.6148082307352358,37.29838738925046,3.115951654830444,1.5468638407848705,0.4881480600223772,81.36909253146294,79.21185873170226,0,1507.43,aa_ww,0.37975588
41.55884015555485,2.8132077371132675,99.88749820629788,0.7785521003670121,2.034176727424444,48.74208667843541,3.1326249547928144,2.9958951314002125,0.8636733701281535,79.95974687886388,84.45390086856722,0,1507.43,aa_ww,0.88610053
121.43749379561706,3.3073228346957304,94.36537942702842,2.6981725567310133,3.4858687947697167,27.6866893110222,3.0456060193439423,2.6684753944272512,1.2739382693546824,80.88730606525354,78.99617055282377,0,1507.43,aa_ww,0.9999571
23.37763264834169,4.16119804644508,92.71770848222384,1.662172353586436,2.8315497829020795,97.52253985229636,1.0222021146985825,2.8458520425728704,0.4075422493958616,80.28894395592992,69.2399456074365,0,1507.43,aa_ww,0.38295746
123.35006901869085,2.6803256313300725,105.19958348498564,4.402872093857559,3.664194738228373,22.565051078828915,2.830591601005198,1.8273524432289328,1.5469625895025754,82.86132656157456,66.71718774326223,0,1507.43,aa_ww,0.5259115
