lepton_pt,lepton_eta,leading_jet_pt,leading_jet_eta,subleading_jet_eta,missing_et,delta_r,jet_centrality,delta_eta_jj,m_w_hadronic,m_w_leptonic,label,bdt_score
44.9666656438292,3.387005586487553,140.73073650249876,2.8860363768493422,4.796695877061814,64.38266265585601,3.014425023190412,3.447602840831473,0.6120499655942614,77.71314869723278,64.94719836409791,1,0.9816457
16.93148748969253,3.753764695770294,159.7236241257348,1.9288296137346843,2.741078760135806,126.82852930619818,3.134470958892136,2.937075103740499,1.242514557542831,69.78835936845437,76.0798085158609,1,0.86188155
62.50642185858293,3.76560311090988,58.63607179403424,2.699763811262158,2.40070469628078,33.18241188132091,1.6125644858672787,2.120544514524104,0.8278108869771759,81.55463840597172,86.9203336359506,1,0.6140296
142.25795408266748,2.315195854976852,179.96391423407923,2.3505682919937243,4.403958276321788,115.32709918784973,3.077566753035489,2.917112291799041,1.406639673260776,75.48856848425933,77.47423572226568,1,0.9870019
29.1160070182493,1.916273770332676,60.110607639534415,2.1196147119370994,3.2818012943328427,56.24341885175773,2.7503711425213826,4.056593294729309,0.5074897156857008,81.48655110607298,81.41191835612977,1,0.95270085
74.20626314000687,3.912451902301836,49.398870167736895,4.746802714117544,0.65805807647107,50.7810084827322,2.910794422693992,2.1410802606328003,0.703964082676595,79.66182666320599,76.11671995940794,1,0.8256869
43.2255914985725,3.06161017532414,67.72976493135582,3.774648504137469,2.3639923753569665,32.70153948637955,2.330757563177004,3.384744280885534,1.356253564439814,81.19717149051927,79.71315140627445,1,0.94117373
40.572448495057024,2.153839718747887,62.11428674633322,3.7046535644798526,2.979019030084564,87.34435127894048,3.4524688191143524,4.300589391681879,1.353603123429462,76.8222320642797,53.573426866317135,1,0.93820196
110.13103407506144,3.914700099330247,185.2056557360497,1.8735756703724105,2.613362319585568,63.77391106916835,1.1567250415931027,4.449501302319876,0.4117875988498923,77.62725016264575,80.74282824717925,1,0.9924313
61.73589316785094,3.2898734223443253,267.8403347632677,2.72213031020622,2.7875740965495543,107.80484941101938,2.4313962094459978,1.3167526078281595,0.4994210681705141,78.54984638208485,47.18908750801781,1,0.8597463
126.81120198827604,2.123674456009792,94.4329762293152,3.969976529933154,3.378869016459093,50.14275144288501,1.23550561048487,2.0973250533515078,0.1310507054151513,74.32155023145127,48.898068283852815,1,0.8108135
